"STATE","Plant","Lat","Long","Coal","Oil","Gas","Nuclear","Hydro","Biomass","Wind","Solar","Geo","Other1","Other2"
"OK","Sleeping Bear LLC","36.7097","-99.8933","0.0","0.0","0.0","0.0","0.0","0.0","282,736.0","0.0","0.0","0.0","0.0"
"OK","Sooner","36.4537","-97.0527","5,989,536.3","6,951.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OK","Southwestern","35.1009","-98.3524","0.0","1,115.6","837,789.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OK","Spring Creek Power Plant","35.7422","-97.6550","0.0","0.0","100,276.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OK","Stillwater Water Treatment Plant","36.2039","-97.0739","0.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OK","Tenkiller Ferry","35.5950","-95.0511","0.0","0.0","0.0","0.0","119,492.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OK","Tulsa","36.1125","-95.9917","0.0","0.0","254,150.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OK","University of Oklahoma","35.2089","-97.4424","0.0","527.0","14,139.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OK","Weatherford Wind Energy Center","35.5584","-98.7549","0.0","0.0","0.0","0.0","0.0","0.0","553,769.0","0.0","0.0","0.0","0.0"
"OK","Webbers Falls","35.5530","-95.1702","0.0","0.0","0.0","0.0","171,851.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OK","Weleetka","35.3233","-96.1352","0.0","0.0","7,003.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OK","WFEC GenCo LLC","35.0833","-98.2264","0.0","0.0","5,038.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Alden Bailey Power Plant","46.1544","-123.4272","0.0","0.0","867.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Arlington Wind Power Project","45.7167","-120.2008","0.0","0.0","0.0","0.0","0.0","0.0","202,325.0","0.0","0.0","0.0","0.0"
"OR","Beaver","46.1731","-123.1756","0.0","9.0","156,611.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Bend","44.0622","-121.3128","0.0","0.0","0.0","0.0","2,439.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Big Cliff","44.4017","-122.5633","0.0","0.0","0.0","0.0","35,736.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Big Top LLC","45.6550","-119.4647","0.0","0.0","0.0","0.0","0.0","0.0","2,928.0","0.0","0.0","0.0","0.0"
"OR","Biglow Canyon Wind Farm","45.7180","-120.6964","0.0","0.0","0.0","0.0","0.0","0.0","311,961.6","0.0","0.0","0.0","0.0"
"OR","Biomass One LP","42.4356","-122.8502","0.0","0.0","0.0","0.0","0.0","151,860.9","0.0","0.0","0.0","0.0","0.0"
"OR","Boardman","45.6933","-119.8056","4,126,435.0","3,321.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Bonneville","45.6404","-121.9464","0.0","0.0","0.0","0.0","4,034,951.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Butter Creek Power LLC","45.7017","-119.4222","0.0","0.0","0.0","0.0","0.0","0.0","11,316.0","0.0","0.0","0.0","0.0"
"OR","Carmen Smith","44.2733","-122.0501","0.0","0.0","0.0","0.0","220,680.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Clearwater 1","43.2514","-122.3372","0.0","0.0","0.0","0.0","31,476.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Clearwater 2","43.2669","-122.4097","0.0","0.0","0.0","0.0","29,705.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Co-Gen LLC","44.4597","-118.7156","0.0","0.0","0.0","0.0","0.0","17,725.0","0.0","0.0","0.0","0.0","0.0"
"OR","Coffin Butte","44.5889","-123.2728","0.0","0.0","0.0","0.0","0.0","42,022.0","0.0","0.0","0.0","0.0","0.0"
"OR","Combine Hills I","45.5631","-118.3486","0.0","0.0","0.0","0.0","0.0","0.0","104,662.0","0.0","0.0","0.0","0.0"
"OR","Condon Windpower LLC","45.2369","-120.2036","0.0","0.0","0.0","0.0","0.0","0.0","83,913.0","0.0","0.0","0.0","0.0"
"OR","Copper Dam Plant","45.6664","-121.5247","0.0","0.0","0.0","0.0","17,770.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Cougar","44.4017","-122.5633","0.0","0.0","0.0","0.0","120,846.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Covanta Marion Inc","45.0478","-122.9608","0.0","0.0","1.2","0.0","0.0","45,951.6","0.0","0.0","0.0","41,243.1","0.0"
"OR","Coyote Springs","45.8486","-119.6744","0.0","0.0","1,556,965.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Coyote Springs II","45.8478","-119.6738","0.0","0.0","1,661,182.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Detroit","44.7224","-122.2511","0.0","0.0","0.0","0.0","287,863.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Dexter","43.9200","-122.7744","0.0","0.0","0.0","0.0","72,580.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Dillard Complex","43.0895","-123.4153","0.0","0.0","4,910.3","0.0","0.0","146,050.7","0.0","0.0","0.0","0.0","0.0"
"OR","Dry Creek Landfill Gas to Energy Project","42.3883","-122.7911","0.0","0.0","0.0","0.0","0.0","20,963.0","0.0","0.0","0.0","0.0","0.0"
"OR","Eagle Point","42.5147","-122.7558","0.0","0.0","0.0","0.0","17,206.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","East Side","42.2233","-121.7942","0.0","0.0","0.0","0.0","4,399.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Elkhorn Valley Wind Farm","45.1897","-117.8700","0.0","0.0","0.0","0.0","0.0","0.0","312,848.0","0.0","0.0","0.0","0.0"
"OR","Eurus Combine Hills Turbine Ranch 2","45.5878","-118.7356","0.0","0.0","0.0","0.0","0.0","0.0","158,248.0","0.0","0.0","0.0","0.0"
"OR","Evergreen BioPower LLC","44.7717","-122.6072","0.0","0.0","0.0","0.0","0.0","41,220.9","0.0","0.0","0.0","0.0","0.0"
"OR","Falls Creek","44.4097","-122.5961","0.0","0.0","0.0","0.0","16,172.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Faraday","45.2683","-122.3167","0.0","0.0","0.0","0.0","181,947.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Fish Creek","43.2742","-122.4489","0.0","0.0","0.0","0.0","37,477.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Foster","45.5039","-122.6497","0.0","0.0","0.0","0.0","73,372.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Four Corners Windfarm LLC","45.7286","-119.4181","0.0","0.0","0.0","0.0","0.0","0.0","23,146.0","0.0","0.0","0.0","0.0"
"OR","Four Mile Canyon Windfarm LLC","45.6447","-119.4533","0.0","0.0","0.0","0.0","0.0","0.0","21,849.0","0.0","0.0","0.0","0.0"
"OR","FPL Energy Vansycle LLC (OR)","45.9805","-118.7908","0.0","0.0","0.0","0.0","0.0","0.0","261,094.0","0.0","0.0","0.0","0.0"
"OR","Galesville Project","42.8489","-123.1778","0.0","0.0","0.0","0.0","4,388.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Georgia Pacific Wauna Mill","46.1511","-123.4056","0.0","0.0","73,359.6","0.0","0.0","71,341.4","0.0","0.0","0.0","0.0","0.0"
"OR","Green Peter","44.4491","-122.5494","0.0","0.0","0.0","0.0","166,456.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Green Springs","42.1875","-122.6858","0.0","0.0","0.0","0.0","57,021.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Hay Canyon Wind Power LLC","45.5200","-120.5744","0.0","0.0","0.0","0.0","0.0","0.0","216,461.0","0.0","0.0","0.0","0.0"
"OR","Hells Canyon","45.2439","-116.7008","0.0","0.0","0.0","0.0","1,891,439.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Hermiston Generating Plant","45.8042","-119.3700","0.0","0.0","3,193,786.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Hermiston Power Partnership","45.7931","-119.3117","0.0","0.0","3,241,573.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Hills Creek","43.9200","-122.7744","0.0","0.0","0.0","0.0","149,401.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","IP Springfield Oregon","44.0557","-122.9576","0.0","90.5","39,227.1","0.0","0.0","109,429.4","0.0","0.0","0.0","0.0","0.0"
"OR","John C Boyle","42.1220","-122.0485","0.0","0.0","0.0","0.0","193,133.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","John Day","45.6137","-121.1336","0.0","0.0","0.0","0.0","7,655,722.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Juniper Ridge Hydroelectric Project","44.1425","-121.2703","0.0","0.0","0.0","0.0","623.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Klamath Cogeneration Plant","42.1739","-121.8106","0.0","0.0","2,969,995.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Klamath Expansion Project","42.1725","-121.8139","0.0","0.0","5,893.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Klondike Wind Power","45.5781","-120.5517","0.0","0.0","0.0","0.0","0.0","0.0","47,889.0","0.0","0.0","0.0","0.0"
"OR","Klondike Windpower II","45.5836","-120.5042","0.0","0.0","0.0","0.0","0.0","0.0","195,283.0","0.0","0.0","0.0","0.0"
"OR","Klondike Windpower III","45.5836","-120.5042","0.0","0.0","0.0","0.0","0.0","0.0","735,364.0","0.0","0.0","0.0","0.0"
"OR","Lacomb Irrigation District","44.4494","-122.5492","0.0","0.0","0.0","0.0","4,723.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Leaburg","44.1011","-122.6892","0.0","0.0","0.0","0.0","95,585.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Leaning Juniper","45.7189","-120.6969","0.0","0.0","0.0","0.0","0.0","0.0","223,558.0","0.0","0.0","0.0","0.0"
"OR","Leaning Juniper Wind Power II","45.3731","-120.2090","0.0","0.0","0.0","0.0","0.0","0.0","29,609.0","0.0","0.0","0.0","0.0"
"OR","Lemolo 1","43.3558","-122.2494","0.0","0.0","0.0","0.0","111,394.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Lemolo 2","43.2806","-122.4028","0.0","0.0","0.0","0.0","138,473.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Lookout Point","43.9153","-122.7531","0.0","0.0","0.0","0.0","268,930.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Lost Creek","42.6719","-122.6781","0.0","0.0","0.0","0.0","244,825.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","McNary","45.9402","-119.2988","0.0","0.0","0.0","0.0","4,599,712.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Michell Butte Power Project","43.7750","-117.1564","0.0","0.0","0.0","0.0","5,386.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Middle Fork Irrigation District","45.4972","-121.5897","0.0","0.0","0.0","0.0","23,689.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","North Fork","45.2434","-122.2798","0.0","0.0","0.0","0.0","207,836.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","North Fork Hydro","45.2434","-122.2799","0.0","0.0","0.0","0.0","2,282.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Oak Grove","45.2434","-122.2799","0.0","0.0","0.0","0.0","241,935.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Opal Springs Hydro","44.4900","-121.2978","0.0","0.0","0.0","0.0","31,422.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Oregon Trail Windfarm LLC","45.7122","-119.4044","0.0","0.0","0.0","0.0","0.0","0.0","22,057.0","0.0","0.0","0.0","0.0"
"OR","Owyhee Dam Power Project","43.6547","-117.2544","0.0","0.0","0.0","0.0","17,676.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Oxbow","44.9705","-116.8502","0.0","0.0","0.0","0.0","975,054.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Pacific Canyon Windfarm LLC","45.6542","-119.4869","0.0","0.0","0.0","0.0","0.0","0.0","16,242.0","0.0","0.0","0.0","0.0"
"OR","PaTu Wind Farm LLC","45.5842","-120.6439","0.0","0.0","0.0","0.0","0.0","0.0","1,069.2","0.0","0.0","0.0","0.0"
"OR","Pebble Springs Wind LLC","45.7119","-120.1250","0.0","0.0","0.0","0.0","0.0","0.0","217,295.0","0.0","0.0","0.0","0.0"
"OR","Pelton","44.6933","-121.2300","0.0","0.0","0.0","0.0","424,330.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Peters Drive Plant","45.6669","-121.5475","0.0","0.0","0.0","0.0","7,907.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","PHP 1","45.4833","-122.0806","0.0","0.0","0.0","0.0","55,053.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","PHP 2","45.4500","-122.1472","0.0","0.0","0.0","0.0","43,527.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Port Westward","46.1792","-123.1717","0.0","0.0","2,745,177.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Prospect 1","42.7308","-122.5139","0.0","0.0","0.0","0.0","22,455.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Prospect 2","42.7314","-122.5125","0.0","0.0","0.0","0.0","225,131.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Prospect 3","42.7308","-122.4172","0.0","0.0","0.0","0.0","35,330.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Prospect 4","42.7333","-122.5136","0.0","0.0","0.0","0.0","3,917.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","R & R Lumber","42.4397","-122.8550","0.0","0.0","0.0","0.0","0.0","8,463.0","0.0","0.0","0.0","0.0","0.0"
"OR","River Mill","45.2983","-122.3533","0.0","0.0","0.0","0.0","113,007.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Riverbend Landfill","45.1672","-123.2511","0.0","0.0","0.0","0.0","0.0","20,037.0","0.0","0.0","0.0","0.0","0.0"
"OR","Round Butte","44.6050","-121.2767","0.0","0.0","0.0","0.0","1,000,545.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Sand Ranch Windfarm LLC","45.6447","-119.4767","0.0","0.0","0.0","0.0","0.0","0.0","19,899.0","0.0","0.0","0.0","0.0"
"OR","Short Mountain","43.9125","-123.0225","0.0","0.0","0.0","0.0","0.0","21,765.0","0.0","0.0","0.0","0.0","0.0"
"OR","Siphon Power Project","44.0319","-121.3222","0.0","0.0","0.0","0.0","22,111.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Slide Creek","43.2939","-122.4728","0.0","0.0","0.0","0.0","79,059.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Soda Springs","43.3061","-122.5014","0.0","0.0","0.0","0.0","51,896.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","SP Newsprint- Newberg Cogen","45.2879","-122.9627","0.0","0.0","1,628.4","0.0","0.0","90,979.3","0.0","0.0","0.0","0.0","0.0"
"OR","Star Point Wind Project LLC","45.5781","-120.5517","0.0","0.0","0.0","0.0","0.0","0.0","219,793.0","0.0","0.0","0.0","0.0"
"OR","Stone Creek","45.0839","-121.8772","0.0","0.0","0.0","0.0","59,387.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Sullivan","45.3650","-122.6317","0.0","0.0","0.0","0.0","136,187.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","The Dalles","45.6140","-121.1346","0.0","0.0","0.0","0.0","5,608,035.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","The Dalles Fishway","45.6150","-121.1381","0.0","0.0","0.0","0.0","40,572.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Threemile Canyon Wind I LLC","45.6758","-119.9375","0.0","0.0","0.0","0.0","0.0","0.0","20,689.0","0.0","0.0","0.0","0.0"
"OR","Toketee Falls","43.3058","-122.5021","0.0","0.0","0.0","0.0","188,950.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Tunnel 1 Power Project","43.6469","-116.9619","0.0","0.0","0.0","0.0","6,473.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Vansycle","45.8792","-118.6372","0.0","0.0","0.0","0.0","0.0","0.0","73,857.0","0.0","0.0","0.0","0.0"
"OR","Wagon Trail LLC","45.6531","-119.4625","0.0","0.0","0.0","0.0","0.0","0.0","6,319.0","0.0","0.0","0.0","0.0"
"OR","Wallowa Falls","45.2667","-117.2119","0.0","0.0","0.0","0.0","7,925.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Walterville","44.0692","-122.8350","0.0","0.0","0.0","0.0","49,911.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Ward Butte Windfarm LLC","45.6967","-119.4097","0.0","0.0","0.0","0.0","0.0","0.0","15,323.0","0.0","0.0","0.0","0.0"
"OR","Warm Springs Forest Products","44.7811","-121.3103","0.0","0.0","0.0","0.0","0.0","3,333.9","0.0","0.0","0.0","0.0","0.0"
"OR","Warm Springs Power Enterprises","44.7261","-121.2458","0.0","0.0","0.0","0.0","88,828.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OR","Waste Management Columbia Ridge LFGTE","45.5739","-120.2969","0.0","0.0","0.0","0.0","0.0","51,315.0","0.0","0.0","0.0","0.0","0.0"
"OR","Wheat Field Wind Power Project","45.6731","-120.3628","0.0","0.0","0.0","0.0","0.0","0.0","198,064.0","0.0","0.0","0.0","0.0"
"OR","Willow Creek Energy Center","45.6533","-119.9914","0.0","0.0","0.0","0.0","0.0","0.0","166,945.0","0.0","0.0","0.0","0.0"
"PA","AES Beaver Valley Partners Beaver Valley","40.6558","-80.3556","921,519.1","1,539.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"PA","AES Ironwood LLC","40.3509","-76.3658","0.0","0.0","3,646,441.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"PA","Allegheny Energy Units 12 & 13","39.8668","-77.6859","0.0","0.0","101,468.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"PA","Allegheny Energy Units 3 4 & 5","40.5456","-79.7669","0.0","0.0","696,721.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"PA","Allegheny Hydro No 8 LP","40.8958","-79.4797","0.0","0.0","0.0","0.0","75,771.0","0.0","0.0","0.0","0.0","0.0","0.0"
"PA","Allegheny Hydro No 9 LP","40.9550","-79.5508","0.0","0.0","0.0","0.0","92,286.0","0.0","0.0","0.0","0.0","0.0","0.0"
"PA","Allegheny No 6 Hydro Partners","40.7281","-79.5767","0.0","0.0","0.0","0.0","38,845.0","0.0","0.0","0.0","0.0","0.0","0.0"
"PA","Allegheny Ridge Wind Farm","40.3861","-78.6828","0.0","0.0","0.0","0.0","0.0","0.0","182,626.0","0.0","0.0","0.0","0.0"
"PA","American Eagle Paper Mills","40.6792","-78.2361","46,406.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"PA","American Ref-Fuel of Delaware Valley","39.8237","-75.4036","0.0","0.0","2,263.0","0.0","0.0","321,676.0","0.0","0.0","0.0","288,714.9","0.0"
"PA","Aqua Ingrams Mill","39.9647","-75.6578","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1,369.2","0.0","0.0","0.0"
"PA","Archbald Power Station","41.4844","-75.5403","0.0","0.0","30,204.3","0.0","0.0","170,170.7","0.0","0.0","0.0","0.0","0.0"
"PA","Armenia Mountain Wind Farm","41.7619","-76.8553","0.0","0.0","0.0","0.0","0.0","0.0","254,133.0","0.0","0.0","0.0","0.0"
"PA","Armstrong","40.6383","-79.3503","0.0","1,463.0","86,232.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"PA","Beaver Valley","40.6219","-80.4336","0.0","0.0","0.0","14,993,564.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"PA","Beaver Valley Patterson Dam","40.7500","-80.3167","0.0","0.0","0.0","0.0","3,823.0","0.0","0.0","0.0","0.0","0.0","0.0"
"PA","Bethlehem Power Plant","40.6175","-75.3147","0.0","48,715.9","2,742,789.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"PA","Bethlehem Renewable Energy LLC","40.5861","-75.3719","0.0","0.0","0.0","0.0","0.0","27,276.0","0.0","0.0","0.0","0.0","0.0"
"PA","Blossburg","41.7219","-77.0831","0.0","0.0","2,371.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"PA","Broad Mountain","40.6833","-76.3789","0.0","0.0","0.0","0.0","0.0","37,097.0","0.0","0.0","0.0","0.0","0.0"
"PA","Brunot Island","40.4638","-80.0440","0.0","1,496.0","2,100.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"PA","Bucknell University","40.9550","-76.8794","0.0","324.9","41,599.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"PA","Cambria Cogen","40.4748","-78.7021","715,041.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"PA","Casselman Wind Power Project","40.0000","-79.0000","0.0","0.0","0.0","0.0","0.0","0.0","95,658.0","0.0","0.0","0.0","0.0"
"PA","Chester Generating Station","39.8311","-75.3859","0.0","972.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"PA","Chester Operations","39.8439","-75.3575","84,717.8","4,084.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"PA","Cheswick Power Plant","40.5383","-79.7906","1,776,868.7","0.0","5,004.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"PA","Clairton Works","40.3097","-79.8819","0.0","0.0","16,355.6","0.0","0.0","0.0","0.0","0.0","0.0","76,442.4","0.0"
"PA","Colver Power Project","40.5500","-78.8000","886,346.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"PA","Conemaugh","40.3842","-79.0611","12,154,254.1","266.0","7,590.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"PA","Conemaugh Hydro Plant","40.4972","-79.4389","0.0","0.0","0.0","0.0","45,645.0","0.0","0.0","0.0","0.0","0.0","0.0"
"PA","Crayola Solar Project","40.7609","-75.2384","0.0","0.0","0.0","0.0","0.0","0.0","0.0","875.0","0.0","0.0","0.0"
"PA","Cromby Generating Station","40.1514","-75.5306","412,681.3","20,354.4","130,720.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"PA","Croydon CT Generating Station","40.0800","-74.8917","0.0","15,942.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"PA","Cumberland County PA LFG Recovery","40.1356","-77.5072","0.0","0.0","0.0","0.0","0.0","49,238.0","0.0","0.0","0.0","0.0","0.0"
"PA","Delaware Generating Station","39.9678","-75.1244","0.0","1,404.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"PA","Ebensburg Power","40.4550","-78.7472","439,006.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"PA","Eddystone Generating Station","39.8580","-75.3230","1,617,227.6","67,638.7","349,370.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"PA","Elrama Power Plant","40.2524","-79.9186","510,681.3","12,328.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"PA","Erie Coke","42.1075","-79.9564","89.8","0.0","85.7","0.0","0.0","0.0","0.0","0.0","0.0","100.9","0.0"
"PA","Fairless Energy Center","40.1464","-74.7406","0.0","0.0","5,548,247.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"PA","Fairless Hills","40.1405","-74.7506","0.0","0.0","3,479.2","0.0","0.0","235,952.8","0.0","0.0","0.0","0.0","0.0"
"PA","Falling Spring","39.9389","-77.6583","0.0","229.3","2,794.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"PA","Falls","40.1778","-74.7894","0.0","192.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"PA","Fayette Energy Facility","39.8592","-79.9182","0.0","0.0","2,011,240.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"PA","FirstEnergy Allegheny Energy Units 1 & 2","40.5447","-79.7678","0.0","0.0","82,718.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"PA","FirstEnergy Allegheny Energy Units 8 & 9","39.7475","-79.8388","0.0","0.0","99,762.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"PA","FirstEnergy Allegheny Hydro Partners Ltd","40.6833","-79.6653","0.0","0.0","0.0","0.0","35,220.0","0.0","0.0","0.0","0.0","0.0","0.0"
"PA","FirstEnergy Armstrong Power Station","40.9289","-79.4658","1,672,122.8","3,846.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"PA","FirstEnergy Bruce Mansfield","40.6344","-80.4200","18,021,037.3","45,898.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"PA","FirstEnergy Lake Lynn Power Station","39.7476","-79.8382","0.0","0.0","0.0","0.0","88,229.0","0.0","0.0","0.0","0.0","0.0","0.0"
"PA","FirstEnergy Mitchell Power Station","40.2207","-79.9682","953,216.6","3,412.0","6,171.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"PA","FirstEnergy Seneca","41.8389","-79.0056","0.0","0.0","0.0","0.0","-266,075.0","0.0","0.0","0.0","0.0","0.0","0.0"
"PA","Forward Windpower LLC","40.0853","-78.8633","0.0","0.0","0.0","0.0","0.0","0.0","59,905.0","0.0","0.0","0.0","0.0"
"PA","Foster Wheeler Mt Carmel Cogen","40.8092","-76.4539","301,743.3","0.0","14.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"PA","FPL E Somerset Windpower LLC","40.0228","-79.1086","0.0","0.0","0.0","0.0","0.0","0.0","18,952.0","0.0","0.0","0.0","0.0"
"PA","FPL Energy Marcus Hook LP","39.8083","-75.4225","0.0","31,703.3","4,300,135.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"PA","Frey Farm Landfill","39.9589","-76.4442","0.0","0.0","0.0","0.0","0.0","18,185.0","0.0","0.0","0.0","0.0","0.0"
"PA","G F Weaton Power Station","40.6672","-80.3465","482,817.9","0.0","1,817.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"PA","General Electric Diesel Engine Plant","41.1675","-80.1064","0.0","1,981.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"PA","GLRA Landfill","40.3664","-76.4931","0.0","0.0","0.0","0.0","0.0","14,738.0","0.0","0.0","0.0","0.0","0.0"
"PA","Grays Ferry Cogeneration","39.9417","-75.1883","0.0","6,400.9","1,851,567.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"PA","Green Knight Energy Center","40.8603","-75.2625","0.0","0.0","0.0","0.0","0.0","30,520.0","0.0","0.0","0.0","0.0","0.0"
