"State","Plant","Lat","Long","Coal","Oil","Gas","Nuclear","Hydro","Wood","Wind","Solar","Geo","Other"
"TX","PHELPS DODGE REFINING CORP","31.6948","106.3128","0.0","0.0","91961.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","PIRKEY","32.4606","94.4850","4330807.0","0.0","24191.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","PLANT X","34.1661","102.4111","0.0","23020.0","841563.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","PORT ARTHUR","29.8641","94.1350","0.0","0.0","40302.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","PORT ARTHUR REFINERY","29.8641","94.1350","0.0","35.4","462669.0","0.0","0.0","0.0","0.0","0.0","0.0","238657.7"
"TX","PORT ARTHUR REFINERY","29.8641","94.1350","0.0","0.0","249100.5","0.0","0.0","0.0","0.0","0.0","0.0","195603.4"
"TX","PORT ARTHUR TEXAS REFINERY","29.8641","94.1350","0.0","0.0","77440.0","0.0","0.0","0.0","0.0","0.0","0.0","187550.5"
"TX","POWER STATION 3","29.3171","94.9773","0.0","0.0","225646.8","0.0","0.0","0.0","0.0","0.0","0.0","141901.0"
"TX","POWER STATION 4","29.3171","94.9773","0.0","0.0","956636.3","0.0","0.0","0.0","0.0","0.0","0.0","486725.4"
"TX","POWERLANE PLANT","33.1744","96.1256","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TX","PPG INDUSTRIES INC  WORKS 4","34.0121","98.6874","0.0","790.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","PRESIDIO","29.9458","104.3860","0.0","15.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","PROVIDENCE MEMORIAL HOSPITAL","31.6948","106.3128","0.0","70.4","52.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","PT  COMFORT OPERATIONS","28.3954","96.6261","0.0","0.0","364991.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","PT NECHES PLANT","29.8641","94.1350","0.0","0.0","272006.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","R W MILLER","32.6581","98.3103","0.0","8343.0","1776251.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","RAY OLINGER","33.0681","96.4528","0.0","7306.0","1078894.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","RAY ROBERTS","33.2075","97.1160","0.0","0.0","0.0","0.0","2236.0","0.0","0.0","0.0","0.0","0.0"
"TX","REYNOLDS METALS CO SHERWIN PLANT","27.7770","97.4878","0.0","0.0","254095.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","RHODIA INC HOUSTON PLANT","29.8336","95.4383","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","50764.4"
"TX","RICE UNIVERSITY","29.8336","95.4383","0.0","0.0","32978.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","RIO GRANDE VALLEY SUGAR GROWERS INC","26.1416","97.5059","0.0","0.0","1440.5","0.0","0.0","13673.1","0.0","0.0","0.0","0.0"
"TX","RIO PECOS","31.0867","102.3694","0.0","330.0","479695.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","RIVER CREST","33.3933","95.1467","0.0","0.0","183042.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","RIVERVIEW","35.8398","101.3542","0.0","0.0","6176.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","ROBERT D WILLIS","30.6999","93.9944","0.0","0.0","0.0","0.0","31270.0","0.0","0.0","0.0","0.0","0.0"
"TX","ROBSTOWN","27.7770","97.4878","0.0","3534.0","27554.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","S&L COGENERATION","29.3171","94.9773","0.0","0.0","293265.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","SABINE","30.0206","93.8753","0.0","75.0","8531873.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","SABINE COGEN LP","30.0547","93.9088","0.0","0.0","679726.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","SABINE RIVER WORKS","30.0547","93.9088","0.0","0.0","742783.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","SAM BERTRON","29.7297","95.1719","0.0","0.0","1868402.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","SAM RAYBURN","28.7900","96.9800","0.0","200.0","21204.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","SAM RAYBURN","30.6999","93.9944","0.0","0.0","0.0","0.0","37035.0","0.0","0.0","0.0","0.0","0.0"
"TX","SAN ANGELO","31.3933","100.4922","0.0","0.0","757421.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","SAN JACINTO SES","29.8336","95.4383","0.0","0.0","1367335.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","SAN MIGUEL","28.7089","98.4722","2976019.0","4022.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","SANDOW","30.5642","97.0639","3547822.0","8888.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","SANDOW","30.7839","96.9655","2783751.7","7618.4","4008.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","SEADRIFT COKE LP","28.3954","96.6261","0.0","0.0","4822.8","0.0","0.0","0.0","0.0","0.0","0.0","34817.3"
"TX","SEADRIFT PLANT UNION CARBIDE CORP","28.3954","96.6261","0.0","0.0","854447.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","SHELDON TEXAS","29.8336","95.4383","0.0","0.0","167318.4","0.0","0.0","55216.8","0.0","0.0","0.0","16730.5"
"TX","SHELL DEER PARK","29.8336","95.4383","0.0","0.0","1594504.8","0.0","0.0","0.0","0.0","0.0","0.0","239220.2"
"TX","SI RAY","25.9131","97.5222","0.0","0.0","110268.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","SIM GIDEON","30.1417","97.2750","0.0","0.0","2214828.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","SMALL HYDRO OF TEXAS INC","29.0987","97.3657","0.0","0.0","0.0","0.0","3509.9","0.0","0.0","0.0","0.0","0.0"
"TX","SNIDER INDUSTRIES INC","32.5618","94.3725","0.0","0.0","0.0","0.0","0.0","14552.0","0.0","0.0","0.0","0.0"
"TX","SOUTH TEXAS","28.8060","95.9432","0.0","0.0","0.0","19098939.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","SOUTHERN ENERGY WICHITA FALLS LP","34.0121","98.6874","0.0","0.0","485330.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","SOUTHWEST TEXAS STATE UNIVERSITY COGEN","30.0543","98.0028","0.0","2206.3","32024.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","SPENCER","33.2042","97.1028","0.0","247.0","258291.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","STATE FARM INS CO ISC CENTRAL","32.7669","96.7773","0.0","154.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","STRYKER CREEK","31.9381","94.9883","0.0","9820.0","2364301.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","SUNSET FARMS","30.3241","97.7711","0.0","0.0","0.0","0.0","0.0","17719.8","0.0","0.0","0.0","0.0"
"TX","SWEENY COGENERATION FACILITY","29.2062","95.4646","0.0","0.0","1853378.6","0.0","0.0","0.0","0.0","0.0","0.0","867777.6"
"TX","T H WHARTON","29.9417","95.5306","0.0","0.0","4024769.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","TENASKA FRONTIER GENERATION STATION","30.5444","95.9884","0.0","18819.8","836787.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","TENASKA III TEXAS PARTNERS","33.6603","95.5830","0.0","133431.8","1355570.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","TENASKA IV TEXAS PARTNERS LTD CLEBURNE COGEN","32.3444","97.3516","0.0","335.3","1556896.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","TEXARKANA MILL","33.0865","94.3482","0.0","1642.4","46671.8","0.0","0.0","393417.4","0.0","0.0","0.0","0.0"
"TX","TEXAS CITY COGENERATION LP","29.3171","94.9773","0.0","0.0","3528231.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","TEXAS CITY PLANT UNION CARBIDE CORP","29.3171","94.9773","0.0","142678.9","358066.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","TEXAS PETROCHEMICALS CORP","29.8336","95.4383","0.0","0.0","240357.9","0.0","0.0","0.0","0.0","0.0","0.0","57515.5"
"TX","THE DOW CHEMICAL CO TEXAS OPERATIONS","29.2062","95.4646","0.0","0.0","6590708.8","0.0","0.0","0.0","0.0","0.0","0.0","122393.5"
"TX","THE GOODYEAR&TIRE  RUBBER CO","29.8641","94.1350","0.0","2458.0","243995.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","THE HOOVER COMPANY","31.6948","106.3128","0.0","120.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","THOMAS C FERGUSON","30.5564","98.3694","0.0","0.0","1448162.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","TNP ONE","31.0928","96.6933","2182885.0","0.0","32330.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","TOLEDO BEND","30.7140","93.7320","0.0","0.0","0.0","0.0","102942.0","0.0","0.0","0.0","0.0","0.0"
"TX","TOLK","34.1847","102.5686","8132877.0","0.0","7558.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","TP 4","29.6175","97.9721","0.0","0.0","0.0","0.0","7264.0","0.0","0.0","0.0","0.0","0.0"
"TX","TRADINGHOUSE","31.5728","96.9644","0.0","70235.0","5331118.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","TRINIDAD","32.1336","96.1019","0.0","2015.0","395911.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","TY COOKE","33.5164","101.7917","0.0","0.0","418653.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","UNIVERSITY OF TEXAS AT AUSTIN","30.3241","97.7711","0.0","0.0","317862.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","UNIVERSITY OF TEXAS AT DALLAS","32.7669","96.7773","0.0","284.8","2593.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","UNIVERSITY OF TEXAS AT SAN ANTONIO","29.4332","98.4635","0.0","313.7","4059.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","V H BRAUNIG","29.2561","98.3814","0.0","21919.0","1756515.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","VALERO REFINERY","27.7770","97.4878","0.0","55034.6","27490.8","0.0","0.0","0.0","0.0","0.0","0.0","179620.4"
"TX","VALERO REFINING CO TEXAS CITY REFINERY","29.3171","94.9773","0.0","0.0","246853.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","VALERO REFINING CO TEXAS HOUSTON REFINERY","29.8336","95.4383","0.0","0.0","216188.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","VALLEY","33.6436","96.3650","0.0","39750.0","3153961.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","VERNON","34.1135","99.2133","0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","VICTORIA","28.7894","97.0103","0.0","9390.0","882886.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","VICTORIA TEXAS PLANT","28.8017","96.9749","0.0","0.0","691478.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","VILLAGE CREEK WASTEWATER TREATMENT PLANT","32.7712","97.2911","0.0","1922.3","704.7","0.0","0.0","9743.8","0.0","0.0","0.0","0.0"
"TX","W A PARISH","29.4833","95.6331","15463798.0","0.0","2715734.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","W B TUTTLE","29.5303","98.4178","0.0","0.0","359784.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","WASSON CO2 REMOVAL PLANT","33.1735","102.8289","0.0","0.0","149863.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","WEBSTER","29.5261","95.1081","0.0","0.0","499719.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","WELSH","33.0403","94.8372","10808875.0","10437.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","WEST TEXAS WIND ENERGY LLC","31.3656","102.0461","0.0","0.0","0.0","0.0","0.0","0.0","235711.2","0.0","0.0","0.0"
"TX","WEST TEXAS WINDPLANT","31.3158","105.4522","0.0","0.0","0.0","0.0","0.0","0.0","81015.9","0.0","0.0","0.0"
"TX","WESTHOLLOW TECHNOLOGY CENTER","29.8336","95.4383","0.0","0.0","33774.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","WESTVACO EVADALE","30.6999","93.9944","0.0","0.0","1102.9","0.0","0.0","441988.8","0.0","0.0","0.0","0.0"
"TX","WHITNEY","31.8957","97.6407","0.0","0.0","0.0","0.0","11437.0","0.0","0.0","0.0","0.0","0.0"
"TX","WILKES","32.8486","94.5469","0.0","10239.0","2378797.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX","YATES GAS PLANT","30.7119","102.6783","0.0","0.0","25480.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"UT","AMERICAN FORK","40.1895","111.5237","0.0","0.0","0.0","0.0","5860.0","0.0","0.0","0.0","0.0","0.0"
"UT","BARTHOLOMEW","40.1895","111.5237","0.0","0.0","0.0","0.0","2324.0","0.0","0.0","0.0","0.0","0.0"
"UT","BEAVER LOWER HYDRO 1","38.3615","113.2123","0.0","0.0","0.0","0.0","516.0","0.0","0.0","0.0","0.0","0.0"
"UT","BEAVER MID HYDRO 2","38.3615","113.2123","0.0","0.0","0.0","0.0","3005.0","0.0","0.0","0.0","0.0","0.0"
"UT","BEAVER UPPER HYDRO 3","38.3615","113.2123","0.0","0.0","0.0","0.0","4249.0","0.0","0.0","0.0","0.0","0.0"
"UT","BLUNDELL","38.3615","113.2123","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","151843.0","0.0"
"UT","BONANZA","40.0833","109.2833","2931869.0","8318.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"UT","BOULDER","37.8449","111.3074","0.0","0.0","0.0","0.0","23024.0","0.0","0.0","0.0","0.0","0.0"
"UT","BOUNTIFUL CITY","40.9611","112.1154","0.0","821.0","15606.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"UT","BOX ELDER","41.5004","112.9581","0.0","0.0","0.0","0.0","3882.0","0.0","0.0","0.0","0.0","0.0"
"UT","BRIGHAM CITY","41.5004","112.9581","0.0","0.0","0.0","0.0","2330.0","0.0","0.0","0.0","0.0","0.0"
"UT","CARBON","39.7264","110.8639","1371586.0","680.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"UT","CENTER CREEK","37.8118","113.2589","0.0","0.0","0.0","0.0","214.0","0.0","0.0","0.0","0.0","0.0"
"UT","CUTLER","41.5004","112.9581","0.0","0.0","0.0","0.0","62288.0","0.0","0.0","0.0","0.0","0.0"
"UT","DEER CREEK","40.2892","111.2420","0.0","0.0","0.0","0.0","24951.0","0.0","0.0","0.0","0.0","0.0"
"UT","ECHO DAM","40.9156","110.8200","0.0","0.0","0.0","0.0","8096.0","0.0","0.0","0.0","0.0","0.0"
"UT","FLAMING GORGE","40.8274","109.5240","0.0","0.0","0.0","0.0","417574.0","0.0","0.0","0.0","0.0","0.0"
"UT","FOUNTAIN GREEN","39.4228","111.6307","0.0","0.0","0.0","0.0","984.0","0.0","0.0","0.0","0.0","0.0"
"UT","GADSBY","40.7667","111.9292","0.0","0.0","718120.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"UT","GENEVA STEEL","40.1895","111.5237","205511.7","0.0","37587.3","0.0","0.0","0.0","0.0","0.0","0.0","65156.5"
"UT","GRANITE","40.6737","111.9060","0.0","0.0","0.0","0.0","6227.0","0.0","0.0","0.0","0.0","0.0"
"UT","GUNLOCK","37.3091","113.4754","0.0","0.0","0.0","0.0","1377.0","0.0","0.0","0.0","0.0","0.0"
"UT","GUNLOCK HYDRO","37.3091","113.4754","0.0","0.0","0.0","0.0","421.0","0.0","0.0","0.0","0.0","0.0"
"UT","HEBER CITY","40.2892","111.2420","0.0","3300.0","4048.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"UT","HOBBLE CREEK","40.1895","111.5237","0.0","0.0","0.0","0.0","754.0","0.0","0.0","0.0","0.0","0.0"
"UT","HUNTER","39.1667","111.0261","9518367.0","9138.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"UT","HUNTINGTON","39.3792","111.0750","7047404.0","5791.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"UT","HYDRO II","41.6850","111.7887","0.0","0.0","0.0","0.0","18012.0","0.0","0.0","0.0","0.0","0.0"
"UT","HYDRO III","41.6850","111.7887","0.0","0.0","0.0","0.0","4516.0","0.0","0.0","0.0","0.0","0.0"
"UT","HYDRO PLANT NO 1","39.4228","111.6307","0.0","0.0","0.0","0.0","468.0","0.0","0.0","0.0","0.0","0.0"
"UT","HYDRO PLANT NO 3","39.4228","111.6307","0.0","0.0","0.0","0.0","2922.0","0.0","0.0","0.0","0.0","0.0"
"UT","HYDRO PLANT NO 4","39.4228","111.6307","0.0","0.0","0.0","0.0","302.0","0.0","0.0","0.0","0.0","0.0"
"UT","HYRUM","41.6850","111.7887","0.0","0.0","0.0","0.0","2567.0","0.0","0.0","0.0","0.0","0.0"
"UT","INTERMOUNTAIN","39.5108","112.5792","13176578.0","7986.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"UT","LAKE CREEK","40.2892","111.2420","0.0","0.0","0.0","0.0","4514.0","0.0","0.0","0.0","0.0","0.0"
"UT","LITTLE COTTONWOOD","40.6737","111.9060","0.0","0.0","0.0","0.0","7829.0","0.0","0.0","0.0","0.0","0.0"
"UT","LITTLE MOUNTAIN","41.2499","111.9563","0.0","0.0","61610.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"UT","LOGAN CITY","41.6850","111.7887","0.0","1181.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"UT","LONE PEAK PARTNERS POWER CO","40.6737","111.9060","0.0","0.0","15111.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"UT","LOWER","38.7739","111.9076","0.0","0.0","0.0","0.0","1357.0","0.0","0.0","0.0","0.0","0.0"
"UT","LOWER BOULDER","37.8449","111.3074","0.0","0.0","0.0","0.0","3467.0","0.0","0.0","0.0","0.0","0.0"
"UT","LOWER-UNIT","39.4228","111.6307","0.0","0.0","0.0","0.0","756.0","0.0","0.0","0.0","0.0","0.0"
"UT","MANTI LOWER","39.4228","111.6307","0.0","0.0","0.0","0.0","2326.0","0.0","0.0","0.0","0.0","0.0"
"UT","MANTI UPPER","39.4228","111.6307","0.0","0.0","0.0","0.0","4746.0","0.0","0.0","0.0","0.0","0.0"
"UT","MONROE PUMPING STA","38.7739","111.9076","0.0","0.0","0.0","0.0","178.0","0.0","0.0","0.0","0.0","0.0"
"UT","MURRAY CITY","40.6737","111.9060","0.0","10.0","94.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"UT","OLMSTEAD","40.1895","111.5237","0.0","0.0","0.0","0.0","27350.0","0.0","0.0","0.0","0.0","0.0"
"UT","PAYSON","40.1895","111.5237","0.0","0.0","0.0","0.0","1877.0","0.0","0.0","0.0","0.0","0.0"
"UT","PINE VALLEY","37.3091","113.4754","0.0","0.0","0.0","0.0","1104.0","0.0","0.0","0.0","0.0","0.0"
"UT","PINE VIEW DAM","41.2499","111.9563","0.0","0.0","0.0","0.0","3869.0","0.0","0.0","0.0","0.0","0.0"
"UT","PIONEER","41.2499","111.9563","0.0","0.0","0.0","0.0","16601.0","0.0","0.0","0.0","0.0","0.0"
"UT","PRIMARY CHILDRENS MEDICAL CENTER","40.6737","111.9060","0.0","117.8","9372.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"UT","PROVO","40.1895","111.5237","0.0","440.0","20879.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"UT","QUAIL CREEK HYDRO PLANT #1","37.3091","113.4754","0.0","0.0","0.0","0.0","8294.7","0.0","0.0","0.0","0.0","0.0"
"UT","RED CREEK","37.8118","113.2589","0.0","0.0","0.0","0.0","151.0","0.0","0.0","0.0","0.0","0.0"
"UT","SAND COVE","37.3091","113.4754","0.0","0.0","0.0","0.0","1194.0","0.0","0.0","0.0","0.0","0.0"
"UT","SNAKE CREEK","40.2892","111.2420","0.0","0.0","0.0","0.0","2520.0","0.0","0.0","0.0","0.0","0.0"
"UT","SNAKE CREEK","40.2892","111.2420","0.0","0.0","0.0","0.0","3229.0","0.0","0.0","0.0","0.0","0.0"
"UT","SPANISH FORK","40.1895","111.5237","0.0","0.0","0.0","0.0","7698.0","0.0","0.0","0.0","0.0","0.0"
"UT","SPRING CREEK","40.1895","111.5237","0.0","0.0","0.0","0.0","144.0","0.0","0.0","0.0","0.0","0.0"
"UT","ST GEORGE","37.3091","113.4754","0.0","17165.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"UT","STAIRS","40.6737","111.9060","0.0","0.0","0.0","0.0","5299.0","0.0","0.0","0.0","0.0","0.0"
"UT","SUNNYSIDE COGENERATION ASSOCIATES","39.6407","110.5648","430407.8","890.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"UT","UINTAH","40.3199","110.4395","0.0","0.0","0.0","0.0","5145.0","0.0","0.0","0.0","0.0","0.0"
"UT","UNIT 3","39.4228","111.6307","0.0","0.0","0.0","0.0","878.0","0.0","0.0","0.0","0.0","0.0"
"UT","UNIT 4","39.4228","111.6307","0.0","0.0","0.0","0.0","3151.0","0.0","0.0","0.0","0.0","0.0"
"UT","UPPER","38.7739","111.9076","0.0","0.0","0.0","0.0","982.0","0.0","0.0","0.0","0.0","0.0"
"UT","UPPER BARTHOLOMEW","40.1895","111.5237","0.0","0.0","0.0","0.0","116.0","0.0","0.0","0.0","0.0","0.0"
"UT","UPPER BEAVER","38.3615","113.2123","0.0","0.0","0.0","0.0","9669.0","0.0","0.0","0.0","0.0","0.0"
"UT","UPPER-UNIT","39.4228","111.6307","0.0","0.0","0.0","0.0","1032.0","0.0","0.0","0.0","0.0","0.0"
"UT","VEYO","37.3091","113.4754","0.0","0.0","0.0","0.0","284.0","0.0","0.0","0.0","0.0","0.0"
"UT","WASATCH ENERGY SYSTEMS","40.9611","112.1154","0.0","22.9","0.0","0.0","0.0","6376.8","0.0","0.0","0.0","2732.9"
"UT","WEBER","41.2499","111.9563","0.0","0.0","0.0","0.0","18239.0","0.0","0.0","0.0","0.0","0.0"
"UT","WHITEHEAD","40.1895","111.5237","0.0","2110.0","10200.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"UT","YELLOWSTONE","40.3199","110.4395","0.0","0.0","0.0","0.0","3884.0","0.0","0.0","0.0","0.0","0.0"
"VA","ALEXANDRIA ARLINGTON RESOURCE RECOVERY FACILITY","38.8152","77.0908","0.0","241.7","0.0","0.0","0.0","106510.3","0.0","0.0","0.0","45647.3"
"VA","ALTAVISTA","37.2265","79.1338","311648.2","0.0","5300.2","0.0","0.0","6085.7","0.0","0.0","0.0","0.0"
"VA","APPOMATTOX RIVER WATER AUTHORITY HYDRO PROJECT","37.2081","77.3955","0.0","0.0","0.0","0.0","10590.0","0.0","0.0","0.0","0.0","0.0"
"VA","BAKER EQUIPMENT FACILITY","37.5115","77.5105","0.0","0.0","8560.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"VA","BASSETT TABLE CO","36.6989","79.7583","42.5","0.0","0.0","0.0","0.0","1706.4","0.0","0.0","0.0","0.0"
"VA","BATH COUNTY","38.0523","79.7493","0.0","0.0","0.0","0.0","-1164096.0","0.0","0.0","0.0","0.0","0.0"
"VA","BAYVIEW","37.3200","75.8445","0.0","26133.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"VA","BELLMEADE","37.5404","77.4160","0.0","10921.0","261844.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"VA","BIG ISLAND","37.3212","79.5169","10744.4","523.6","15194.5","0.0","12576.7","17337.1","0.0","0.0","0.0","2475.8"
"VA","BOYDTON PLANK ROAD COGEN PLANT","37.0709","77.6475","0.0","7099.1","2605.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"VA","BREMO BLUFF","37.7089","78.2878","1637252.0","2424.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"VA","BUCK","36.7448","80.7499","0.0","0.0","0.0","0.0","28680.0","0.0","0.0","0.0","0.0","0.0"
"VA","BYLLESBY 2","36.7448","80.7499","0.0","0.0","0.0","0.0","37848.0","0.0","0.0","0.0","0.0","0.0"
"VA","BYRD PRESS COGENERATION FACILITY","37.5404","77.4160","0.0","0.0","8445.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"VA","CELCO PLANT","37.3069","80.7156","176288.1","650.1","11999.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"VA","CHESAPEAKE","36.7711","76.3019","4466649.0","9046.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"VA","CHESTERFIELD","37.3822","77.3833","8007875.0","94606.0","1432749.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"VA","CHURCH STREET PLANT","38.7229","77.4625","0.0","736.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"VA","CLAYTOR","37.0619","80.7215","0.0","0.0","0.0","0.0","128750.0","0.0","0.0","0.0","0.0","0.0"
"VA","CLINCH RIVER","36.9333","82.1997","5004814.0","4305.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"VA","CLOVER","36.8667","78.7000","6853851.0","2862.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"VA","COGENTRIX HOPEWELL","37.2873","77.2958","342764.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"VA","COGENTRIX OF RICHMOND INC","37.5115","77.5105","1181163.3","0.0","23.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"VA","COGENTRIX PORTSMOUTH","36.8677","76.3770","245001.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"VA","COMMONWEALTH ATLANTIC LP","36.7651","76.2860","0.0","17835.3","69120.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"VA","COMMONWEALTH CHESAPEAKE CO LLC","37.7441","75.5904","0.0","24099.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"VA","COVINGTON FACILITY","37.7809","79.9921","219850.6","6268.7","26516.8","0.0","0.0","326107.1","0.0","0.0","0.0","0.0"
"VA","CUSHAW","37.5990","79.1526","0.0","0.0","0.0","0.0","14271.0","0.0","0.0","0.0","0.0","0.0"
"VA","DAN RIVER INC POWER PLANT","36.5943","79.3980","16436.1","125.8","2644.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
